spaceId	spaceName
7159	6楼东297
7160	6楼东298
7161	6楼东299
7162	6楼东300
7163	6楼东301
7164	6楼东302
7165	6楼东303
7166	6楼东304
7167	6楼东305
7168	6楼东306
7169	6楼东307
7170	6楼东308
7171	6楼东309
7172	6楼东310
7173	6楼东311
7174	6楼东312
7175	6楼东313
7176	6楼东314
7177	6楼东315
7178	6楼东316
7179	6楼东317
7180	6楼东318
7181	6楼东319
7182	6楼东320
7183	6楼东321
7184	6楼东322
7185	6楼东323
7186	6楼东324
7187	6楼东325
7188	6楼东326
7189	6楼东327
7190	6楼东328
7191	6楼东329
7192	6楼东330
7193	6楼东331
7194	6楼东332
7195	6楼东333
7196	6楼东334
7197	6楼东335
7198	6楼东336
7199	6楼东337
7200	6楼东338
7201	6楼东339
7202	6楼东340
7203	6楼东341
7204	6楼东342
7205	6楼东343
7206	6楼东344
7207	6楼东345
7208	6楼东346
7209	6楼东347
7210	6楼东348
7211	6楼东349
7212	6楼东350
7213	6楼东351
7214	6楼东352
7215	6楼东353
7216	6楼东354
7217	6楼东355
7218	6楼东356
7219	6楼东357
7220	6楼东358
7221	6楼东359
7222	6楼东360
7223	6楼东361
7224	6楼东362
7225	6楼东363
7226	6楼东364
7227	6楼东365
7228	6楼东366
7229	6楼东367
7230	6楼东368
7231	6楼东369
7232	6楼东370
7233	6楼东371
7234	6楼东372
7235	6楼东373
7236	6楼东374
7237	6楼东375
7238	6楼东376
7239	6楼东377
7240	6楼东378
7241	6楼东379
7242	6楼东380
7243	6楼东381
7244	6楼东382
7245	6楼东383
7246	6楼东384
7247	6楼东385
7248	6楼东386
7249	6楼东387
7250	6楼东388
7251	6楼东389
7252	6楼东390
7253	6楼东391
7254	6楼东392
7255	6楼东393
7256	6楼东394
7257	6楼东395
7258	6楼东396
7259	6楼东397
7260	6楼东398
7261	6楼东399
7262	6楼东400
7263	6楼东401
7264	6楼东402
7265	6楼东403
7266	6楼东404
7267	6楼东405
7268	6楼东406
7269	6楼东407
7270	6楼东408
7271	6楼东409
7272	6楼东410
7273	6楼东411
7274	6楼东412
7275	6楼东413
7276	6楼东414
7277	6楼东415
7278	6楼东416
7279	6楼东417
7280	6楼东418
7281	6楼东419
7282	6楼东420
7283	6楼东421
7284	6楼东422
7285	6楼东423
7286	6楼东424
7287	6楼东425
7288	6楼东426
7289	6楼东427
7290	6楼东428
7291	6楼东429
7292	6楼东430
7293	6楼东431
7294	6楼东432
7295	6楼东433
7296	6楼东434
7297	6楼东435
7298	6楼东436
7299	6楼东437
7300	6楼东438
7301	6楼东439
7302	6楼东440
7303	6楼东441
7304	6楼东442
7305	6楼东443
7306	6楼东444
7307	6楼东445
7308	6楼东446
7309	6楼东447
7310	6楼东448
7311	6楼东449
7312	6楼东450
7313	6楼东451
7314	6楼东452
7315	6楼东453
7316	6楼东454
7317	6楼东455
7318	6楼东456
7319	6楼西001
7320	6楼西002
7321	6楼西003
7322	6楼西004
7323	6楼西005
7324	6楼西006
7325	6楼西007
7326	6楼西008
7327	6楼西009
7328	6楼西010
7329	6楼西011
7330	6楼西012
7331	6楼西013
7332	6楼西014
7333	6楼西015
7334	6楼西016
7335	6楼西017
7336	6楼西018
7337	6楼西019
7338	6楼西020
7339	6楼西021
7340	6楼西022
7341	6楼西023
7342	6楼西024
7343	6楼西025
7344	6楼西026
7345	6楼西027
7346	6楼西028
7347	6楼西029
7348	6楼西030
7349	6楼西031
7350	6楼西032
7351	6楼西033
7352	6楼西034
7353	6楼西035
7354	6楼西036
7355	6楼西037
7356	6楼西038
7357	6楼西039
7358	6楼西040
7359	6楼西041
7360	6楼西042
7361	6楼西043
7362	6楼西044
7363	6楼西045
7364	6楼西046
7365	6楼西047
7366	6楼西048
7367	6楼西049
7368	6楼西050
7369	6楼西051
7370	6楼西052
7371	6楼西053
7372	6楼西054
7373	6楼西055
7374	6楼西056
7375	6楼西057
7376	6楼西058
7377	6楼西059
7378	6楼西060
7379	6楼西061
7380	6楼西062
7381	6楼西063
7382	6楼西064
7383	6楼西065
7384	6楼西066
7385	6楼西067
7386	6楼西068
7387	6楼西069
7388	6楼西070
7389	6楼西071
7390	6楼西072
7391	6楼西073
7392	6楼西074
7393	6楼西075
7394	6楼西076
7395	6楼西077
7396	6楼西078
7397	6楼西079
7398	6楼西080
7399	6楼西081
7400	6楼西082
7401	6楼西083
7402	6楼西084
7403	6楼西085
7404	6楼西086
7405	6楼西087
7406	6楼西088
7407	6楼西089
7408	6楼西090
7409	6楼西091
7410	6楼西092
7411	6楼西093
7412	6楼西094
7413	6楼西095
7414	6楼西096
7415	6楼西097
7416	6楼西098
7417	6楼西099
7418	6楼西100
7419	6楼西101
7420	6楼西102
7421	6楼西103
7422	6楼西104
7423	6楼西105
7424	6楼西106
7425	6楼西107
7426	6楼西108
7427	6楼西109
7428	6楼西110
7429	6楼西111
7430	6楼西112
7431	6楼西113
7432	6楼西114
7433	6楼西115
7434	6楼西116
7435	6楼西117
7436	6楼西118
7437	6楼西119
7438	6楼西120
7439	6楼西121
7440	6楼西122
7441	6楼西123
7442	6楼西124
7443	6楼西125
7444	6楼西126
7445	6楼西127
7446	6楼西128
7447	6楼西129
7448	6楼西130
7449	6楼西131
7450	6楼西132
7451	6楼西133
7452	6楼西134
7453	6楼西135
7454	6楼西136
7455	6楼西137
7456	6楼西138
7457	6楼西139
7458	6楼西140
7459	6楼西141
7460	6楼西142
7461	6楼西143
7462	6楼西144
7463	6楼西145
7464	6楼西146
7465	6楼西147
7466	6楼西148
7467	6楼西149
7468	6楼西150
7469	6楼西151
7470	6楼西152
7471	6楼西153
7472	6楼西154
7473	6楼西155
7474	6楼西156
7475	6楼西157
7476	6楼西158
7477	6楼西159
7478	6楼西160
7479	6楼西161
7480	6楼西162
7481	6楼西163
7482	6楼西164
7483	6楼西165
7484	6楼西166
7485	6楼西167
7486	6楼西168
7487	6楼西169
7488	6楼西170
7489	6楼西171
7490	6楼西172
7491	6楼西173
7492	6楼西174
7493	6楼西175
7494	6楼西176
7495	6楼西177
7496	6楼西178
7497	6楼西179
7498	6楼西180
7499	6楼西181
7500	6楼西182
7501	6楼西183
7502	6楼西184
7503	6楼西185
7504	6楼西186
7505	6楼西187
7506	6楼西188
7507	6楼西189
7508	6楼西190
7509	6楼西191
7510	6楼西192
7511	6楼西193
7512	6楼西194
7513	6楼西195
7514	6楼西196
7515	6楼西197
7516	6楼西198
7517	6楼西199
7518	6楼西200
7519	6楼西201
7520	6楼西202
7521	6楼西203
7522	6楼西204
7523	6楼西205
7524	6楼西206
7525	6楼西207
7526	6楼西208
7527	6楼西209
7528	6楼西210
7529	6楼西211
7530	6楼西212
7531	6楼西213
7532	6楼西214
7533	6楼西215
7534	6楼西216
7535	6楼西217
7536	6楼西218
7537	6楼西219
7538	6楼西220
7539	6楼西221
7540	6楼西222
7541	6楼西223
7542	6楼西224
7543	6楼西225
7544	6楼西226
7545	6楼西227
7546	6楼西228
7547	6楼西229
7548	6楼西230
7549	6楼西231
7550	6楼西232
7551	6楼西233
7552	6楼西234
7553	6楼西235
7554	6楼西236
7555	6楼西237
7556	6楼西238
7557	6楼西239
7558	6楼西240
7559	6楼西241
7560	6楼西242
7561	6楼西243
7562	6楼西244
7563	6楼西245
7564	6楼西246
7565	6楼西247
7566	6楼西248
7567	6楼西249
7568	6楼西250
7569	6楼西251
7570	6楼西252
7571	6楼西253
7572	6楼西254
7573	6楼西255
7574	6楼西256
7575	6楼西257
7576	6楼西258
7577	6楼西259
7578	6楼西260
7579	6楼西261
7580	6楼西262
7581	6楼西263
7582	6楼西264
7583	6楼西265
7584	6楼西266
7585	6楼西267
7586	6楼西268
7587	6楼西269
7588	6楼西270
7589	6楼西271
7590	6楼西272
7591	6楼西273
7592	6楼西274
7593	6楼西275
7594	6楼西276
7595	6楼西277
7596	6楼西278
7597	6楼西279
7598	6楼西280
7599	6楼西281
7600	6楼西282
7601	6楼西283
7602	6楼西284
7603	6楼西285
7604	6楼西286
7605	6楼西287
7606	6楼西288
7607	6楼西289
7608	6楼西290
7609	6楼西291
7610	6楼西292
7611	6楼西293
7612	6楼西294
7613	6楼西295
7614	6楼西296
7615	6楼西297
7616	6楼西298
7617	6楼西299
7618	6楼西300
7619	6楼西301
7620	6楼西302
7621	6楼西303
7622	6楼西304
7623	6楼西305
7624	6楼西306
7625	6楼西307
7626	6楼西308
7627	6楼西309
7628	6楼西310
7629	6楼西311
7630	6楼西312
7631	6楼西313
7632	6楼西314
7633	6楼西315
7634	6楼西316
7635	6楼西317
7636	6楼西318
7637	6楼西319
7638	6楼西320
7639	6楼西321
7640	6楼西322
7641	6楼西323
7642	6楼西324
7643	6楼西325
7644	6楼西326
7645	6楼西327
7646	6楼西328
7647	6楼西329
7648	6楼西330
7649	6楼西331
7650	6楼西332
7651	6楼西333
7652	6楼西334
7653	6楼西335
7654	6楼西336
7655	6楼西337
7656	6楼西338
7657	6楼西339
7658	6楼西340
7659	6楼西341
7660	6楼西342
7661	6楼西343
7662	6楼西344
7663	6楼西345
7664	6楼西346
7665	6楼西347
7666	6楼西348
7667	6楼西349
7668	6楼西350
7669	6楼西351
7670	6楼西352
7671	6楼西353
7672	6楼西354
7673	6楼西355
7674	6楼西356
7675	6楼西357
7676	6楼西358
7677	6楼西359
7678	6楼西360
7679	6楼西361
7680	6楼西362
7681	6楼西363
7682	6楼西364
7683	6楼西365
7684	6楼西366
7685	6楼西367
7686	6楼西368
7687	6楼西369
7688	6楼西370
7689	6楼西371
7690	6楼西372
7691	6楼西373
7692	6楼西374
7693	6楼西375
7694	6楼西376
7695	6楼西377
7696	6楼西378
7697	6楼西379
7698	6楼西380
7699	6楼西381
7700	6楼西382
7701	6楼西383
7702	6楼西384
7703	6楼西385
7704	6楼西386
7705	6楼西387
7706	6楼西388
7707	6楼西389
7708	6楼西390
7709	6楼西391
7710	6楼西392
7711	6楼西393
7712	6楼西394
7713	6楼西395
7714	6楼西396
7715	6楼西397
7716	6楼西398
7717	6楼西399
7718	6楼西400
7719	6楼西401
7720	6楼西402
7721	6楼西403
7722	6楼西404
7723	6楼西405
7724	6楼西406
7725	6楼西407
7726	6楼西408
7727	6楼西409
7728	6楼西410
7729	6楼西411
7730	6楼西412
7731	6楼西413
7732	6楼西414
7733	6楼西415
7734	6楼西416
7735	6楼西417
7736	6楼西418
7737	6楼西419
7738	6楼西420
7739	6楼西421
7740	6楼西422
7741	6楼西423
7742	6楼西424
7743	6楼西425
7744	6楼西426
7745	6楼西427
7746	6楼西428
7747	6楼西429
7748	6楼西430
7749	6楼西431
7750	6楼西432
7751	6楼西433
7752	6楼西434
7753	6楼西435
7754	6楼西436
7755	6楼西437
7756	6楼西438
7757	6楼西439
7758	6楼西440
7759	6楼西441
7760	6楼西442
7761	6楼西443
7762	6楼西444
7763	6楼西445
7764	6楼西446
7765	6楼西447
7766	6楼西448
7767	6楼西449
7768	6楼西450
7769	6楼西451
7770	6楼西452
7771	6楼西453
7772	6楼西454
7773	6楼西455
7774	6楼西456
7775	6楼中厅001
7776	6楼中厅002
7777	6楼中厅003
7778	6楼中厅004
7779	6楼中厅005
7780	6楼中厅006
7781	6楼中厅007
7782	6楼中厅008
7783	6楼中厅009
7784	6楼中厅010
7785	6楼中厅011
7786	6楼中厅012
7787	6楼中厅013
7788	6楼中厅014
7789	6楼中厅015
7790	6楼中厅016
7791	6楼中厅017
7792	6楼中厅018
7793	6楼中厅019
7794	6楼中厅020
7795	6楼中厅021
7796	6楼中厅022
7797	6楼中厅023
7798	6楼中厅024
7799	6楼中厅025
7800	6楼中厅026
7801	6楼中厅027
7802	6楼中厅028
7803	6楼中厅029
7804	6楼中厅030
7805	6楼中厅031
7806	6楼中厅032
7807	6楼中厅033
7808	6楼中厅034
7809	6楼中厅035
7810	6楼中厅036
7811	6楼中厅037
7812	6楼中厅038
7813	6楼中厅039
7814	6楼中厅040
7815	6楼中厅041
7816	6楼中厅042
7817	6楼中厅043
7818	6楼中厅044
7819	6楼中厅045
7820	6楼中厅046
7821	6楼中厅047
7822	6楼中厅048
7823	6楼中厅049
7824	6楼中厅050
7825	6楼中厅051
7826	6楼中厅052
7827	6楼中厅053
7828	6楼中厅054
7829	6楼中厅055
7830	6楼中厅056
7831	6楼中厅057
7832	6楼中厅058
7833	6楼中厅059
7834	6楼中厅060
7835	6楼中厅061
7836	6楼中厅062
7837	6楼中厅063
7838	6楼中厅064
7839	6楼中厅065
7840	6楼中厅066
7841	6楼中厅067
7842	6楼中厅068
7843	6楼中厅069
7844	6楼中厅070
7845	6楼中厅071
7846	6楼中厅072
7847	6楼中厅073
7848	6楼中厅074
7849	6楼中厅075
7850	6楼中厅076
7851	6楼中厅077
7852	6楼中厅078
7853	6楼中厅079
7854	6楼中厅080
7855	6楼中厅081
7856	6楼中厅082
7857	6楼中厅083
7858	6楼中厅084
7859	6楼中厅085
7860	6楼中厅086
7861	6楼中厅087
7862	6楼中厅088
7863	2楼西001
7864	2楼西002
7865	2楼西003
7866	2楼西004
7867	2楼西005
7868	2楼西006
7869	2楼西007
7870	2楼西008
7871	2楼西009
7872	2楼西010
7873	2楼西011
7874	2楼西012
7875	2楼西013
7876	2楼西014
7877	2楼西015
7878	2楼西016
7879	001
7880	002
7881	003
7882	004
7883	005
7884	006
7885	007
7886	008
7887	009
7888	010
7889	011
7890	012
7891	013
7892	014
7893	015
7894	016
7895	017
7896	018
7897	019
7898	020
7899	021
7900	022
7901	023
7902	024
7903	025
7904	026
7905	027
7906	028
7907	029
7908	030
7909	031
7910	032
7911	033
7912	034
7913	035
7914	036
7915	037
7916	038
7917	039
7918	040
7919	041
7920	042
7921	043
7922	044
7923	045
7924	046
7925	047
7926	048
7927	049
7928	050
7929	051
7930	052
7931	053
7932	054
7933	055
7934	056
7935	057
7936	058
7937	059
7938	060
7939	061
7940	062
7941	063
7942	064
7943	065
7944	066
7945	067
7946	068
7947	069
7948	070
7949	071
7950	072
7951	073
7952	074
7953	075
7954	076
7955	077
7956	078
7957	079
7958	080
7959	081
7960	082
7961	083
7962	084
7963	085
7964	086
7965	087
7966	088
7967	089
7968	090
7969	091
7970	092
7971	093
7972	094
7973	095
7974	096
7975	097
7976	098
7977	099
7978	100
7979	101
7980	102
7981	103
7982	104
7983	105
7984	106
7985	107
7986	108
7987	109
7988	110
7989	111
7990	112
7991	113
7992	114
7993	115
7994	116
7995	117
7996	118
7997	119
7998	120
7999	121
8000	122
8001	123
8002	124
8003	125
8004	126
8005	127
8006	128
8007	129
8008	130
8009	131
8010	132
8011	133
8012	134
8013	135
8014	136
8015	137
8016	138
8017	139
8018	140
8019	141
8020	142
8021	143
8022	144
8023	145
8024	146
8025	147
8026	148
8027	149
8028	150
8029	151
8030	152
8031	153
8032	154
8033	155
8034	156
8035	157
8036	158
8037	159
8038	160
8039	161
8040	162
8041	163
8042	164
8043	165
8044	166
8045	167
8046	168
8047	169
8048	170
8049	171
8050	172
8051	173
8052	174
8053	175
8054	176
8055	177
8056	178
8057	179
8058	180
8059	181
8060	182
8061	183
8062	184
8063	185
8064	186
8065	187
8066	188
8067	189
8068	190
8069	191
8070	192
8071	193
8072	194
8073	195
8074	196
8075	197
8076	198
8077	199
8078	200
8079	201
8080	202
8081	203
8082	204
8083	205
8084	206
8085	207
8086	208
8087	209
8088	210
8089	211
8090	212
8091	213
8092	214
8093	215
8094	216
8095	217
8096	218
8097	219
8098	220
8099	221
8100	222
8101	223
8102	224
8103	225
8104	226
8105	227
8106	228
8107	229
8108	230
8109	231
8110	232
8111	233
8112	234
8113	235
8114	236
8115	237
8116	238
8117	239
8118	240
8119	241
8120	242
8121	243
8122	244
8123	245
8124	246
8125	247
8126	248
8127	249
8128	250
8129	251
8130	252
8131	253
8132	254
8133	255
8134	256
8135	257
8136	258
8137	259
8138	260
8139	261
8140	262
8141	263
8142	264
8143	265
8144	266
8145	267
8146	268
8147	269
8148	270
8149	271
8150	272
8151	273
8152	274
8153	275
8154	276
8155	277
8156	278
8157	279
8158	280
8159	281
8160	282
8161	283
8162	284
8163	285
8164	286
8165	287
8166	288
8167	289
8168	290
8169	291
8170	292
8171	293
8172	294
8173	295
8174	296
8175	297
8176	298
8177	299
8178	300
8179	001
8180	002
8181	003
8182	004
8183	005
8184	006
8185	007
8186	008
8187	009
8188	010
8189	011
8190	012
8191	013
8192	014
8193	015
8194	016
8195	017
8196	018
8197	019
8198	020
8199	021
8200	022
8201	023
8202	024
8203	025
8204	026
8205	027
8206	028
8207	029
8208	030
8209	031
8210	032
8211	033
8212	034
8213	035
8214	036
8215	037
8216	038
8217	039
8218	040
8219	041
8220	042
8221	043
8222	044
8223	045
8224	046
8225	047
8226	048
8227	049
8228	050
8229	051
8230	052
8231	053
8232	054
8233	055
8234	056
8235	057
8236	058
8237	059
8238	060
8239	061
8240	062
8241	063
8242	064
8243	065
8244	066
8245	067
8246	068
8247	069
8248	070
8249	071
8250	072
8251	073
8252	074
8253	075
8254	076
8255	077
8256	078
8257	079
8258	080
8259	081
8260	082
8261	083
8262	084
8263	085
8264	086
8265	087
8266	088
8267	089
8268	090
8269	091
8270	092
8271	093
8272	094
8273	095
8274	096
8275	097
8276	098
8277	099
8294	3楼报刊阅览室089
8295	3楼报刊阅览室090
8296	3楼报刊阅览室091
8297	3楼报刊阅览室092
